Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
(no final do período 0),,0.0,,x,27743.816728521437,27699.99,43.82672852143514
Venda (1),,994.9324518672696,,-5.067548132730394,27743.816728521437,27760.0,-16.183271478563256
Compra (2),27739.63,0.0,0.035866824895186764,,,,
(no final do período 3),,0.0,,x,27743.816728521437,27688.66,55.15672852143689
Venda por prejuizo (4),,987.4262427532049,,-12.57375724679514,27743.816728521437,27530.35,213.4667285214382
Compra (0),27252.99,0.0,0.036231849890716754,,,,
Venda por percentual de diferença (1),,992.4110206611696,,-7.588979338830427,27522.18353402427,27390.57,131.61353402426903
Compra (2),27391.86,0.0,0.0362301435777333,,,,
Venda por percentual de diferença (3),,996.5100991055543,,-3.489900894445668,27522.18353402427,27505.0,17.183534024268738
Compra (4),27526.1,0.0,0.03620237153485435,,,,
Venda por percentual de diferença (0),,997.7605290183683,,-2.2394709816317118,27631.944881015337,27560.64,71.30488101533774
Compra (1),27640.0,0.0,0.03609842724379046,,,,
(no final do período 2),,0.0,,x,27631.944881015337,27625.4,6.544881015335704
Venda (3),,998.843481835682,,-1.1565181643179585,27631.944881015337,27670.0,-38.05511898466284
Compra (4),27725.97,0.0,0.03602555588986362,,,,
Venda por percentual de diferença (0),,1002.4622489248188,,2.462248924818823,27943.51073361246,27826.42,117.09073361246192
Compra (1),27954.99,0.0,0.03585986791355743,,,,
(no final do período 2),,0.0,,x,27943.51073361246,27941.12,2.39073361246119
(no final do período 3),,0.0,,x,27943.51073361246,27917.26,26.250733612461772
(no final do período 4),,0.0,,x,27943.51073361246,27872.88,70.63073361245915
(no final do período 0),,0.0,,x,28008.581002963176,27938.76,69.8210029631773
(no final do período 1),,0.0,,x,28008.581002963176,27877.74,130.8410029631741
Venda por prejuizo (2),,998.6575169391903,,-1.342483060809741,28008.581002963176,27848.89,159.6910029631763
Compra (3),27906.82,0.0,0.035785428685145435,,,,
Venda por percentual de diferença (4),,1001.6116040771491,,1.6116040771490816,28008.581002963176,27989.37,19.211002963176725
Compra (0),27958.52,0.0,0.03582491505548752,,,,
(no final do período 1),,0.0,,x,28015.05756404555,27930.56,84.49756404554864
Venda por percentual de diferença (2),,1002.4416673589847,,2.4416673589846596,28015.05756404555,27981.69,33.36756404555126
Compra (3),27918.59,0.0,0.03590588447908668,,,,
(no final do período 4),,0.0,,x,28015.05756404555,27904.12,110.93756404555097
Venda por percentual de diferença (0),,1002.6718240784955,,2.671824078495547,27970.75514446486,27925.0,45.75514446485977
Compra (1),28019.2,0.0,0.03578516960079144,,,,
Venda por prejuizo (2),,999.2543403816201,,-0.745659618379932,27970.75514446486,27923.7,47.05514446485904
Compra (3),27952.36,0.0,0.03574847849632804,,,,
Venda por percentual de diferença (4),,999.7062011498136,,-0.29379885018636287,27970.75514446486,27965.0,5.755144464859768
Compra (0),27977.96,0.0,0.03573191902303862,,,,
