Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Venda por percentual de diferença (3),,931.0249203705645,,-68.97507962943553,[15.66135126],15.48,[0.18135126]
Compra (4),15.53,0.0,59.950091459791665,,,,
(no final do período 0),,0.0,,x,[15.54512134],15.49,[0.05512134]
Venda por prejuizo (1),,928.027415797575,,-71.97258420242497,[15.54512134],15.48,[0.06512134]
Compra (2),15.53,0.0,59.75707764311495,,,,
(no final do período 3),,0.0,,x,[15.54512134],15.53,[0.01512134]
(no final do período 4),,0.0,,x,[15.54512134],15.5,[0.04512134]
(no final do período 0),,0.0,,x,[15.56438533],15.5,[0.06438533]
Venda por percentual de diferença (1),,928.6249865740062,,-71.37501342599376,[15.56438533],15.54,[0.02438533]
Compra (2),15.53,0.0,59.79555612195791,,,,
(no final do período 3),,0.0,,x,[15.56438533],15.53,[0.03438533]
(no final do período 4),,0.0,,x,[15.56438533],15.53,[0.03438533]
(no final do período 0),,0.0,,x,[15.55407032],15.5,[0.05407032]
(no final do período 1),,0.0,,x,[15.55407032],15.52,[0.03407032]
(no final do período 2),,0.0,,x,[15.55407032],15.5,[0.05407032]
(no final do período 3),,0.0,,x,[15.55407032],15.5,[0.05407032]
(no final do período 4),,0.0,,x,[15.55407032],15.51,[0.04407032]
(no final do período 0),,0.0,,x,[15.5617388],15.53,[0.0317388]
Venda por percentual de diferença (1),,929.2229421352258,,-70.77705786477418,[15.5617388],15.54,[0.0217388]
Compra (2),15.54,0.0,59.79555612195791,,,,
(no final do período 3),,0.0,,x,[15.5617388],15.52,[0.0417388]
(no final do período 4),,0.0,,x,[15.5617388],15.5,[0.0617388]
(no final do período 0),,0.0,,x,[15.56348582],15.53,[0.03348582]
Venda (1),,931.6147643801042,,-68.38523561989575,[15.56348582],15.58,[-0.01651418]
Compra (2),15.59,0.0,59.757201050680194,,,,
(no final do período 3),,0.0,,x,[15.56348582],15.58,[-0.01651418]
Venda (4),,932.8099084011178,,-67.19009159888219,[15.56348582],15.61,[-0.04651418]
Compra (0),15.59,0.0,59.83386198852584,,,,
Venda por percentual de diferença (1),,934.6049242607736,,-65.3950757392264,[15.63676827],15.62,[0.01676827]
Compra (2),15.65,0.0,59.7191644895063,,,,
