Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
(no final do período 1),,0,,x,"27614,27976406",27430,"184,27976406"
(no final do período 2),,0,,x,"27614,27976406","27451,48","162,79976406"
Venda por percentual de diferença (3),,"1025,8348784722",,"25,8348784722","27614,27976406","27485,01","129,26976406"
Compra (4),"27556,52",0,"0,0372265757240827",,,,
Venda por percentual de diferença (0),,"1026,08801918712",,"26,0880191871238","27622,85369462","27563,32","59,53369462"
Compra (1),27550,0,"0,0372445741991697",,,,
Venda por percentual de diferença (2),,"1026,27386961238",,"26,2738696123777","27622,85369462","27554,99","67,86369462"
Compra (3),"27580,4",0,"0,037210260533291",,,,
Venda por percentual de diferença (4),,"1026,4152686024",,"26,4152686024042","27622,85369462","27584,2","38,65369462"
Compra (0),"27576,34",0,"0,0372208664602483",,,,
(no final do período 1),,0,,x,"27645,14976931","27567,41","77,73976931"
Venda por percentual de diferença (2),,"1028,50522025415",,"28,5052202541472","27645,14976931","27632,49","12,65976931"
Compra (3),"27601,55",0,"0,0372625892478556",,,,
(no final do período 4),,0,,x,"27645,14976931","27574,02","71,12976931"
(no final do período 0),,0,,x,"27634,46542288",27557,"77,46542288"
(no final do período 1),,0,,x,"27634,46542288","27575,01","59,45542288"
Venda por percentual de diferença (2),,"1029,67787393778",,"29,6778739377774","27634,46542288","27633,02","1,44542288"
Compra (3),"27593,61",0,"0,0373158087665143",,,,
Venda por percentual de diferença (4),,"1029,78497030894",,"29,7849703089371","27634,46542288","27596,48","37,98542288"
Compra (0),"27613,34",0,"0,0372930246869425",,,,
(no final do período 1),,0,,x,"27671,7207363","27572,37","99,3507363"
(no final do período 2),,0,,x,"27671,7207363","27598,93","72,7907363"
(no final do período 3),,0,,x,"27671,7207363","27600,2","71,5207363"
Venda por percentual de diferença (4),,"1030,00126985212",,"30,0012698521214","27671,7207363","27619,14","52,5807363"
Compra (0),"27637,63",0,"0,0372680750792351",,,,
(no final do período 1),,0,,x,"27729,21019846","27612,22","116,99019846"
(no final do período 2),,0,,x,"27729,21019846","27585,83","143,38019846"
(no final do período 3),,0,,x,"27729,21019846","27561,66","167,55019846"
Venda por prejuizo (4),,"1026,38663925019",,"26,3866392501864","27729,21019846","27540,64","188,57019846"
Compra (0),27590,0,"0,0372014004802532",,,,
Venda por percentual de diferença (1),,"1027,87618332542",,"27,8761833254157","27658,68916886","27630,04","28,64916886"
Compra (2),"27629,21",0,"0,0372025180352756",,,,
(no final do período 3),,0,,x,"27658,68916886","27595,14","63,54916886"
(no final do período 4),,0,,x,"27658,68916886","27605,66","53,02916886"
(no final do período 0),,0,,x,"27660,79268292","27547,96","112,83268292"
(no final do período 1),,0,,x,"27660,79268292","27567,53","93,26268292"
(no final do período 2),,0,,x,"27660,79268292","27550,01","110,78268292"
(no final do período 3),,0,,x,"27660,79268292","27560,03","100,76268292"
(no final do período 4),,0,,x,"27660,79268292","27597,63","63,16268292"
(no final do período 0),,0,,x,"27671,31546764","27603,78","67,53546764"
(no final do período 1),,0,,x,"27671,31546764","27625,58","45,73546764"
